product_id_str,support
68312d56419bc51ab2ee7702,22
68313a4b419bc51ab2ee8b74,22
68312d44419bc51ab2ee76e3,22
68312f3b419bc51ab2ee7a18,22
68312e8b419bc51ab2ee78f5,22
68312f96419bc51ab2ee7a9e,22
68312803419bc51ab2ee6e79,21
68313dc2419bc51ab2ee90e0,21
683138a0419bc51ab2ee88c1,21
683135aa419bc51ab2ee8450,21
68313de3419bc51ab2ee9116,21
68312135419bc51ab2ee62d3,21
68312d6a419bc51ab2ee7722,21
683127ec419bc51ab2ee6e4c,21
68313087419bc51ab2ee7c39,21
6831307b419bc51ab2ee7c27,21
6831398b419bc51ab2ee8a34,21
68312d52419bc51ab2ee76fb,21
6831398f419bc51ab2ee8a3d,21
68312f43419bc51ab2ee7a29,21
68312f5b419bc51ab2ee7a3d,21
68312f3a419bc51ab2ee7a15,21
68312f5a419bc51ab2ee7a3c,21
68313bc8419bc51ab2ee8dca,21
68312f43419bc51ab2ee7a25,21
68313976419bc51ab2ee8a1a,21
68312004419bc51ab2ee60bb,21
68312f6f419bc51ab2ee7a5d,21
68312d4a419bc51ab2ee76ee,21
68312f6c419bc51ab2ee7a55,21
68313975419bc51ab2ee8a17,21
6831397f419bc51ab2ee8a25,21
6831396e419bc51ab2ee8a0f,21
68313467419bc51ab2ee825a,21
68312f7d419bc51ab2ee7a78,21
68312fa3419bc51ab2ee7ab3,21
68312fc3419bc51ab2ee7ae9,21
68312f97419bc51ab2ee7aa0,21
683127f2419bc51ab2ee6e59,21
683139a0419bc51ab2ee8a5c,21
68313099419bc51ab2ee7c52,21
683127e9419bc51ab2ee6e48,21
68312ca4419bc51ab2ee75eb,21
68312d44419bc51ab2ee76e0,21
68313290419bc51ab2ee7f5c,21
6831331e419bc51ab2ee8054,21
68312f2e419bc51ab2ee7a09,21
68312fc3419bc51ab2ee7aeb,21
68312d46419bc51ab2ee76e6,21
68311e8f419bc51ab2ee5e09,21
68312065419bc51ab2ee6170,21
68312fb5419bc51ab2ee7ad2,21
683134c4419bc51ab2ee82f4,21
683120d4419bc51ab2ee6231,21
683134c3419bc51ab2ee82f1,21
68312f3b419bc51ab2ee7a1b,21
68313577419bc51ab2ee8405,21
68312f6d419bc51ab2ee7a59,21
68312952419bc51ab2ee70ac,21
6831294b419bc51ab2ee7098,21
68312571419bc51ab2ee6a27,21
68313097419bc51ab2ee7c4b,21
683127fe419bc51ab2ee6e6d,21
683125fe419bc51ab2ee6b06,21
68312a93419bc51ab2ee7290,21
68312bdb419bc51ab2ee74a9,21
68313965419bc51ab2ee89f9,21
68313b69419bc51ab2ee8d46,21
68312f17419bc51ab2ee79df,21
68312f1e419bc51ab2ee79e8,21
6831295e419bc51ab2ee70c4,21
6831295f419bc51ab2ee70c6,21
68312964419bc51ab2ee70d1,21
68312f99419bc51ab2ee7aa4,21
68312d55419bc51ab2ee7700,21
68312f85419bc51ab2ee7a85,21
68312f77419bc51ab2ee7a6f,21
68313d8c419bc51ab2ee9082,21
68312d5e419bc51ab2ee7712,21
68312fad419bc51ab2ee7ac8,21
68312fa5419bc51ab2ee7ab7,21
68312415419bc51ab2ee67c2,21
68312f73419bc51ab2ee7a64,20
68313dd4419bc51ab2ee90fa,20
6831211d419bc51ab2ee62b8,20
68312f77419bc51ab2ee7a6c,20
68312f80419bc51ab2ee7a7b,20
68313dfe419bc51ab2ee913d,20
68313966419bc51ab2ee8a00,20
68313966419bc51ab2ee8a02,20
68313966419bc51ab2ee8a04,20
68313968419bc51ab2ee8a05,20
68313978419bc51ab2ee8a1d,20
6831396e419bc51ab2ee8a0a,20
6831396e419bc51ab2ee8a0e,20
68312f69419bc51ab2ee7a4f,20
68312fa7419bc51ab2ee7abb,20
68313976419bc51ab2ee8a1c,20
6831306c419bc51ab2ee7c12,20
68312f1d419bc51ab2ee79e4,20
683135e9419bc51ab2ee84ab,20
68312d5e419bc51ab2ee770f,20
68312f87419bc51ab2ee7a87,20
68312d5a419bc51ab2ee7708,20
68312f16419bc51ab2ee79d6,20
68312f1a419bc51ab2ee79e2,20
6831294b419bc51ab2ee7099,20
68312f99419bc51ab2ee7aa5,20
68312bdb419bc51ab2ee74a8,20
68312bd9419bc51ab2ee74a2,20
68312bda419bc51ab2ee74a7,20
68313955419bc51ab2ee89e9,20
68312eb6419bc51ab2ee793c,20
68313cc4419bc51ab2ee8f4a,20
68312f16419bc51ab2ee79d8,20
68313094419bc51ab2ee7c48,20
68312fba419bc51ab2ee7adc,20
68313959419bc51ab2ee89ed,20
6831395a419bc51ab2ee89f1,20
68313961419bc51ab2ee89f8,20
68313499419bc51ab2ee82af,20
68312fb6419bc51ab2ee7ad6,20
68312d2c419bc51ab2ee76c6,20
68312f35419bc51ab2ee7a0f,20
68312f36419bc51ab2ee7a10,20
68312f27419bc51ab2ee79fd,20
68312f28419bc51ab2ee79fe,20
68312f3a419bc51ab2ee7a17,20
68312f3b419bc51ab2ee7a19,20
68312f2c419bc51ab2ee7a05,20
68312fae419bc51ab2ee7acb,20
68312fad419bc51ab2ee7ac6,20
68313966419bc51ab2ee89ff,20
68312002419bc51ab2ee60b9,20
68312d4b419bc51ab2ee76f0,20
683127f5419bc51ab2ee6e5e,20
68312d50419bc51ab2ee76fa,20
68312d28419bc51ab2ee76bf,20
68312d34419bc51ab2ee76d0,20
68312fc7419bc51ab2ee7aee,20
68311ea5419bc51ab2ee5e33,20
68313b0c419bc51ab2ee8ca8,20
68312a8f419bc51ab2ee7288,20
68312fa3419bc51ab2ee7ab4,20
68312f83419bc51ab2ee7a82,20
68312f99419bc51ab2ee7aa7,20
68312f7f419bc51ab2ee7a79,20
68312fa3419bc51ab2ee7ab2,20
68312f7d419bc51ab2ee7a76,20
683127ee419bc51ab2ee6e4e,20
68313b62419bc51ab2ee8d38,20
68313b03419bc51ab2ee8c9a,20
68313993419bc51ab2ee8a43,20
68312f45419bc51ab2ee7a2a,20
68312f4c419bc51ab2ee7a31,20
68312f4c419bc51ab2ee7a32,20
68312f4d419bc51ab2ee7a33,20
68311def419bc51ab2ee5ce8,20
68312f43419bc51ab2ee7a27,20
68312d05419bc51ab2ee768e,20
68312ca8419bc51ab2ee75ef,20
68312fb7419bc51ab2ee7ada,20
68312cb1419bc51ab2ee7600,20
68313983419bc51ab2ee8a2c,20
68313984419bc51ab2ee8a2d,20
68313984419bc51ab2ee8a2e,20
68312f65419bc51ab2ee7a4b,20
68312f61419bc51ab2ee7a43,20
68312f6c419bc51ab2ee7a54,20
68312f6c419bc51ab2ee7a56,20
68312cce419bc51ab2ee7636,20
68312cc0419bc51ab2ee761c,20
68313983419bc51ab2ee8a2b,20
68313993419bc51ab2ee8a44,20
6831398c419bc51ab2ee8a39,20
68313078419bc51ab2ee7c24,20
68312d3d419bc51ab2ee76da,20
683138bf419bc51ab2ee88f6,20
68312d56419bc51ab2ee7704,20
683138b8419bc51ab2ee88e5,20
683120e9419bc51ab2ee625a,20
6831276d419bc51ab2ee6d7c,20
6831281b419bc51ab2ee6ea0,20
683127f9419bc51ab2ee6e64,20
68313b78419bc51ab2ee8d55,20
68312f22419bc51ab2ee79f1,20
68313064419bc51ab2ee7c0b,20
68311d37419bc51ab2ee5b9f,20
68311d02419bc51ab2ee5b31,20
68313dc3419bc51ab2ee90e1,20
68313dc1419bc51ab2ee90de,20
68312d66419bc51ab2ee771f,20
68313df6419bc51ab2ee9132,20
68313dfd419bc51ab2ee913b,20
68313dec419bc51ab2ee9125,20
6831275c419bc51ab2ee6d5e,19
68312167419bc51ab2ee6323,19
68312f85419bc51ab2ee7a84,19
683135fa419bc51ab2ee84c6,19
68312d54419bc51ab2ee76ff,19
68312d66419bc51ab2ee771c,19
68312f92419bc51ab2ee7a9c,19
68312f81419bc51ab2ee7a7e,19
68312f88419bc51ab2ee7a88,19
68312d3d419bc51ab2ee76d7,19
68312f2c419bc51ab2ee7a04,19
683124f3419bc51ab2ee6945,19
68312d3d419bc51ab2ee76d6,19
68312814419bc51ab2ee6e94,19
6831307e419bc51ab2ee7c33,19
68311f01419bc51ab2ee5ed9,19
68312882419bc51ab2ee6f33,19
68312f8b419bc51ab2ee7a8f,19
68313b0d419bc51ab2ee8caa,19
68313b4c419bc51ab2ee8d19,19
68312f75419bc51ab2ee7a66,19
68312f26419bc51ab2ee79f9,19
68311e95419bc51ab2ee5e13,19
68312f76419bc51ab2ee7a6a,19
68312774419bc51ab2ee6d83,19
68313809419bc51ab2ee87f1,19
68312f83419bc51ab2ee7a83,19
68312f6f419bc51ab2ee7a5e,19
68312cb7419bc51ab2ee760c,19
68312fa0419bc51ab2ee7ab0,19
68312f59419bc51ab2ee7a3b,19
68312f58419bc51ab2ee7a3a,19
68312ce5419bc51ab2ee7657,19
6831398c419bc51ab2ee8a3c,19
6831398c419bc51ab2ee8a38,19
6831398c419bc51ab2ee8a3a,19
68312cba419bc51ab2ee7610,19
683139d2419bc51ab2ee8aa6,19
68312f75419bc51ab2ee7a69,19
68312d2a419bc51ab2ee76c4,19
683128b0419bc51ab2ee6f87,19
68313dc0419bc51ab2ee90dc,19
68313cfe419bc51ab2ee8fa6,19
68313dc0419bc51ab2ee90db,19
68313b8a419bc51ab2ee8d71,19
68312f2c419bc51ab2ee7a03,19
68313b3b419bc51ab2ee8cfb,19
68312fbc419bc51ab2ee7ae2,19
68312f4d419bc51ab2ee7a35,19
68313b0f419bc51ab2ee8cac,19
68312fbc419bc51ab2ee7add,19
68312fc8419bc51ab2ee7af0,19
68312fa4419bc51ab2ee7ab6,19
68312e8b419bc51ab2ee78f7,19
68312ca7419bc51ab2ee75ec,19
68312cb1419bc51ab2ee75fe,19
68312fb2419bc51ab2ee7acd,19
68313966419bc51ab2ee8a03,19
6831339c419bc51ab2ee8115,19
68312f65419bc51ab2ee7a49,19
68312f64419bc51ab2ee7a47,19
68312f65419bc51ab2ee7a4a,19
683135a8419bc51ab2ee844f,19
68312d6c419bc51ab2ee7725,19
68313dce419bc51ab2ee90f2,19
68313dc3419bc51ab2ee90e2,19
68313df2419bc51ab2ee912b,19
683135a6419bc51ab2ee844b,19
68313ded419bc51ab2ee9127,19
68313df6419bc51ab2ee912f,19
68312f17419bc51ab2ee79e0,19
68313de4419bc51ab2ee9117,19
68313dd7419bc51ab2ee9101,19
68312f77419bc51ab2ee7a6e,19
6831305a419bc51ab2ee7bf7,19
68312f24419bc51ab2ee79f3,19
68312f24419bc51ab2ee79f2,19
6831305b419bc51ab2ee7bfa,19
68313097419bc51ab2ee7c4c,19
6831308c419bc51ab2ee7c3f,19
68312f25419bc51ab2ee79f5,19
68313dd2419bc51ab2ee90f6,19
68313dcb419bc51ab2ee90e9,19
68313dc1419bc51ab2ee90dd,19
68313dbe419bc51ab2ee90d8,19
68313dc9419bc51ab2ee90e7,19
68312005419bc51ab2ee60be,19
68313bd4419bc51ab2ee8dde,19
68312c13419bc51ab2ee750a,19
68311da8419bc51ab2ee5c69,19
68312f91419bc51ab2ee7a96,19
68313972419bc51ab2ee8a12,19
68313975419bc51ab2ee8a14,19
6831397f419bc51ab2ee8a26,19
683134c3419bc51ab2ee82f3,19
68312ca9419bc51ab2ee75f2,19
68312fad419bc51ab2ee7ac4,19
68312cb3419bc51ab2ee7602,19
68312be2419bc51ab2ee74b1,19
68312fb7419bc51ab2ee7ad9,19
68313959419bc51ab2ee89ee,19
683138ef419bc51ab2ee8945,19
68312967419bc51ab2ee70d6,19
68312be2419bc51ab2ee74b2,19
68312bd5419bc51ab2ee749d,19
68312618419bc51ab2ee6b39,19
68312d4e419bc51ab2ee76f7,19
6831348b419bc51ab2ee8290,19
6831280f419bc51ab2ee6e8e,18
68311e92419bc51ab2ee5e0e,18
68312f16419bc51ab2ee79da,18
68312590419bc51ab2ee6a50,18
68313b40419bc51ab2ee8cff,18
68313b39419bc51ab2ee8cf9,18
68312f30419bc51ab2ee7a0b,18
68312f31419bc51ab2ee7a0d,18
68312f6c419bc51ab2ee7a58,18
683135a5419bc51ab2ee8447,18
6831398b419bc51ab2ee8a35,18
68312f42419bc51ab2ee7a20,18
68312f3a419bc51ab2ee7a16,18
68312f47419bc51ab2ee7a2b,18
68313bad419bc51ab2ee8da5,18
68313bc0419bc51ab2ee8dbe,18
68313984419bc51ab2ee8a31,18
68312fa3419bc51ab2ee7ab5,18
68312fa0419bc51ab2ee7aaf,18
68312f89419bc51ab2ee7a8b,18
68312f89419bc51ab2ee7a8a,18
68312f99419bc51ab2ee7aa8,18
68312f9c419bc51ab2ee7aab,18
68312f94419bc51ab2ee7a9d,18
6831397a419bc51ab2ee8a20,18
68312f6f419bc51ab2ee7a60,18
68312f8f419bc51ab2ee7a92,18
683127ee419bc51ab2ee6e51,18
68312fbc419bc51ab2ee7ae1,18
68312d43419bc51ab2ee76df,18
68311e9f419bc51ab2ee5e24,18
68312fc3419bc51ab2ee7aec,18
68313b44419bc51ab2ee8d09,18
68311e7e419bc51ab2ee5de8,18
68312fbd419bc51ab2ee7ae3,18
68312f39419bc51ab2ee7a12,18
68311e67419bc51ab2ee5db7,18
68312d2f419bc51ab2ee76ca,18
68311e5f419bc51ab2ee5dae,18
68313baf419bc51ab2ee8da8,18
68312753419bc51ab2ee6d4d,18
68312f27419bc51ab2ee79fa,18
68312f4b419bc51ab2ee7a2f,18
68312f80419bc51ab2ee7a7c,18
68312f86419bc51ab2ee7a86,18
68312f88419bc51ab2ee7a89,18
68312d58419bc51ab2ee7706,18
