product_id_str,row_idx
68311d57419bc51ab2ee5bcf,241
68311d57419bc51ab2ee5bd0,242
68311d57419bc51ab2ee5bd1,243
68311d58419bc51ab2ee5bd2,244
68311d5a419bc51ab2ee5bd3,245
68311d5c419bc51ab2ee5bd4,246
68311d5c419bc51ab2ee5bd5,247
68311d5c419bc51ab2ee5bd6,248
68311d5c419bc51ab2ee5bd7,249
68311d5f419bc51ab2ee5bd8,250
68311d5f419bc51ab2ee5bd9,251
68311d5f419bc51ab2ee5bda,252
68311d5f419bc51ab2ee5bdc,253
68311d5f419bc51ab2ee5bde,254
68311d60419bc51ab2ee5bdf,255
68311d60419bc51ab2ee5be0,256
68311d61419bc51ab2ee5be1,257
68311d64419bc51ab2ee5be2,258
68311d64419bc51ab2ee5be3,259
68311d64419bc51ab2ee5be5,260
68311d64419bc51ab2ee5be6,261
68311d64419bc51ab2ee5be7,262
68311d67419bc51ab2ee5be8,263
68311d67419bc51ab2ee5be9,264
68311d67419bc51ab2ee5bea,265
68311d68419bc51ab2ee5bec,266
68311d69419bc51ab2ee5bed,267
68311d69419bc51ab2ee5bee,268
68311d69419bc51ab2ee5bef,269
68311d6a419bc51ab2ee5bf0,270
68311d6a419bc51ab2ee5bf1,271
68311d6a419bc51ab2ee5bf2,272
68311d6a419bc51ab2ee5bf3,273
68311d6b419bc51ab2ee5bf4,274
68311d6e419bc51ab2ee5bf6,275
68311d6e419bc51ab2ee5bf7,276
68311d70419bc51ab2ee5bf8,277
68311d70419bc51ab2ee5bfa,278
68311d70419bc51ab2ee5bfb,279
68311d71419bc51ab2ee5bfc,280
68311d71419bc51ab2ee5bfd,281
68311d71419bc51ab2ee5bff,282
68311d71419bc51ab2ee5c00,283
68311d71419bc51ab2ee5c01,284
68311d72419bc51ab2ee5c02,285
68311d73419bc51ab2ee5c03,286
68311d73419bc51ab2ee5c04,287
68311d75419bc51ab2ee5c06,288
68311d75419bc51ab2ee5c07,289
68311d77419bc51ab2ee5c0a,290
68311d79419bc51ab2ee5c0b,291
68311d79419bc51ab2ee5c0d,292
68311d79419bc51ab2ee5c0e,293
68311d7a419bc51ab2ee5c0f,294
68311d7a419bc51ab2ee5c10,295
68311d7a419bc51ab2ee5c11,296
68311d7a419bc51ab2ee5c13,297
68311d7a419bc51ab2ee5c14,298
68311d7a419bc51ab2ee5c15,299
68311d7b419bc51ab2ee5c16,300
68311d7b419bc51ab2ee5c17,301
68311d7c419bc51ab2ee5c18,302
68311d7e419bc51ab2ee5c19,303
68311d81419bc51ab2ee5c1a,304
68311d82419bc51ab2ee5c1b,305
68311d83419bc51ab2ee5c1c,306
68311d83419bc51ab2ee5c1e,307
68311d83419bc51ab2ee5c1f,308
68311d83419bc51ab2ee5c20,309
68311d83419bc51ab2ee5c21,310
68311d83419bc51ab2ee5c22,311
68311d83419bc51ab2ee5c23,312
68311d83419bc51ab2ee5c24,313
68311d85419bc51ab2ee5c25,314
68311d86419bc51ab2ee5c27,315
68311d88419bc51ab2ee5c28,316
68311d88419bc51ab2ee5c2b,317
68311d88419bc51ab2ee5c2c,318
68311d8b419bc51ab2ee5c2d,319
68311d8b419bc51ab2ee5c2e,320
68311d8b419bc51ab2ee5c2f,321
68311d8c419bc51ab2ee5c30,322
68311d8c419bc51ab2ee5c31,323
68311d8c419bc51ab2ee5c32,324
68311d8c419bc51ab2ee5c33,325
68311d8c419bc51ab2ee5c34,326
68311d8d419bc51ab2ee5c36,327
68311d8e419bc51ab2ee5c38,328
68311d8f419bc51ab2ee5c39,329
68311d91419bc51ab2ee5c3a,330
68311d91419bc51ab2ee5c3b,331
68311d92419bc51ab2ee5c3d,332
68311d92419bc51ab2ee5c3e,333
68311d93419bc51ab2ee5c3f,334
68311d93419bc51ab2ee5c40,335
68311d93419bc51ab2ee5c41,336
68311d93419bc51ab2ee5c42,337
68311d93419bc51ab2ee5c44,338
68311d93419bc51ab2ee5c46,339
68311d95419bc51ab2ee5c47,340
68311d96419bc51ab2ee5c48,341
68311d99419bc51ab2ee5c49,342
68311d9a419bc51ab2ee5c4b,343
68311d9a419bc51ab2ee5c4d,344
68311d9a419bc51ab2ee5c50,345
68311d9a419bc51ab2ee5c51,346
68311d9b419bc51ab2ee5c52,347
68311d9b419bc51ab2ee5c53,348
68311d9b419bc51ab2ee5c54,349
68311d9b419bc51ab2ee5c55,350
68311d9b419bc51ab2ee5c56,351
68311d9c419bc51ab2ee5c58,352
68311d9e419bc51ab2ee5c59,353
68311da1419bc51ab2ee5c5a,354
68311da1419bc51ab2ee5c5b,355
68311da1419bc51ab2ee5c5c,356
68311da1419bc51ab2ee5c5d,357
68311da1419bc51ab2ee5c5e,358
68311da3419bc51ab2ee5c5f,359
68311da3419bc51ab2ee5c60,360
68311da4419bc51ab2ee5c61,361
68311da4419bc51ab2ee5c62,362
68311da4419bc51ab2ee5c63,363
68311da4419bc51ab2ee5c64,364
68311da6419bc51ab2ee5c65,365
68311da6419bc51ab2ee5c66,366
68311da7419bc51ab2ee5c67,367
68311da8419bc51ab2ee5c69,368
68311da8419bc51ab2ee5c6a,369
68311dab419bc51ab2ee5c6b,370
68311dab419bc51ab2ee5c6c,371
68311dab419bc51ab2ee5c6d,372
68311dab419bc51ab2ee5c6e,373
68311dac419bc51ab2ee5c6f,374
68311dac419bc51ab2ee5c70,375
68311dac419bc51ab2ee5c72,376
68311dac419bc51ab2ee5c73,377
68311dac419bc51ab2ee5c74,378
68311dad419bc51ab2ee5c75,379
68311dae419bc51ab2ee5c76,380
68311daf419bc51ab2ee5c77,381
68311db1419bc51ab2ee5c79,382
68311db2419bc51ab2ee5c7b,383
68311db4419bc51ab2ee5c7d,384
68311db4419bc51ab2ee5c7e,385
68311db4419bc51ab2ee5c7f,386
68311db4419bc51ab2ee5c81,387
68311db4419bc51ab2ee5c83,388
68311db4419bc51ab2ee5c84,389
68311db4419bc51ab2ee5c85,390
68311db4419bc51ab2ee5c87,391
68311db7419bc51ab2ee5c88,392
68311db7419bc51ab2ee5c89,393
68311dba419bc51ab2ee5c8a,394
68311dba419bc51ab2ee5c8b,395
68311dba419bc51ab2ee5c8c,396
68311dba419bc51ab2ee5c8d,397
68311dbb419bc51ab2ee5c8f,398
68311dbc419bc51ab2ee5c90,399
68311dbc419bc51ab2ee5c91,400
68311dbc419bc51ab2ee5c92,401
68311dbc419bc51ab2ee5c93,402
68311dbd419bc51ab2ee5c94,403
68311dbd419bc51ab2ee5c96,404
68311dbd419bc51ab2ee5c98,405
68311dc0419bc51ab2ee5c99,406
68311dc0419bc51ab2ee5c9b,407
68311dc1419bc51ab2ee5c9c,408
68311dc2419bc51ab2ee5c9d,409
68311dc3419bc51ab2ee5c9e,410
68311dc4419bc51ab2ee5ca0,411
68311dc4419bc51ab2ee5ca2,412
68311dc5419bc51ab2ee5ca3,413
68311dc5419bc51ab2ee5ca4,414
68311dc5419bc51ab2ee5ca5,415
68311dc5419bc51ab2ee5ca6,416
68311dc5419bc51ab2ee5ca7,417
68311dc7419bc51ab2ee5ca8,418
68311dc7419bc51ab2ee5ca9,419
68311dc8419bc51ab2ee5caa,420
68311dc9419bc51ab2ee5cab,421
68311dcb419bc51ab2ee5cac,422
68311dcc419bc51ab2ee5cad,423
68311dcc419bc51ab2ee5cae,424
68311dcc419bc51ab2ee5cb0,425
68311dcc419bc51ab2ee5cb1,426
68311dcd419bc51ab2ee5cb2,427
68311dcd419bc51ab2ee5cb3,428
68311dcd419bc51ab2ee5cb4,429
68311dcd419bc51ab2ee5cb5,430
68311dcd419bc51ab2ee5cb6,431
68311dce419bc51ab2ee5cb7,432
68311dd0419bc51ab2ee5cb8,433
68311dd1419bc51ab2ee5cba,434
68311dd2419bc51ab2ee5cbb,435
68311dd5419bc51ab2ee5cbc,436
68311dd6419bc51ab2ee5cbd,437
68311dd6419bc51ab2ee5cbe,438
68311dd6419bc51ab2ee5cbf,439
68311dd6419bc51ab2ee5cc0,440
68311dd7419bc51ab2ee5cc1,441
68311dd7419bc51ab2ee5cc2,442
68311dd7419bc51ab2ee5cc3,443
68311dd7419bc51ab2ee5cc4,444
68311dd7419bc51ab2ee5cc5,445
68311dd8419bc51ab2ee5cc6,446
68311dd9419bc51ab2ee5cc7,447
68311ddb419bc51ab2ee5cc8,448
68311ddb419bc51ab2ee5cc9,449
68311ddd419bc51ab2ee5ccb,450
68311dde419bc51ab2ee5ccd,451
68311ddf419bc51ab2ee5cce,452
68311ddf419bc51ab2ee5ccf,453
68311ddf419bc51ab2ee5cd0,454
68311ddf419bc51ab2ee5cd1,455
68311ddf419bc51ab2ee5cd2,456
68311de0419bc51ab2ee5cd3,457
68311de0419bc51ab2ee5cd4,458
68311de0419bc51ab2ee5cd5,459
68311de2419bc51ab2ee5cd6,460
68311de2419bc51ab2ee5cd7,461
68311de3419bc51ab2ee5cd8,462
68311de4419bc51ab2ee5cda,463
68311de8419bc51ab2ee5cdb,464
68311de9419bc51ab2ee5cdc,465
68311de9419bc51ab2ee5cdd,466
68311de9419bc51ab2ee5cde,467
68311de9419bc51ab2ee5cdf,468
68311de9419bc51ab2ee5ce0,469
68311de9419bc51ab2ee5ce1,470
68311de9419bc51ab2ee5ce2,471
68311de9419bc51ab2ee5ce3,472
68311de9419bc51ab2ee5ce4,473
68311deb419bc51ab2ee5ce5,474
68311dec419bc51ab2ee5ce6,475
68311def419bc51ab2ee5ce7,476
68311def419bc51ab2ee5ce8,477
68311def419bc51ab2ee5ce9,478
68311def419bc51ab2ee5cea,479
68311df1419bc51ab2ee5cec,480
68311df1419bc51ab2ee5ced,481
68311df1419bc51ab2ee5cee,482
68311df1419bc51ab2ee5cef,483
68311df1419bc51ab2ee5cf0,484
68311df2419bc51ab2ee5cf2,485
68311df3419bc51ab2ee5cf3,486
68311df4419bc51ab2ee5cf4,487
68311df4419bc51ab2ee5cf5,488
68311df5419bc51ab2ee5cf6,489
68311df6419bc51ab2ee5cf7,490
68311df6419bc51ab2ee5cf8,491
68311df6419bc51ab2ee5cf9,492
68311df7419bc51ab2ee5cfa,493
68311df9419bc51ab2ee5cfb,494
68311df9419bc51ab2ee5cfc,495
68311df9419bc51ab2ee5cfd,496
68311dfb419bc51ab2ee5cff,497
68311dfb419bc51ab2ee5d00,498
68311dfc419bc51ab2ee5d01,499
68311dfc419bc51ab2ee5d02,500
68311dfd419bc51ab2ee5d03,501
68311dfd419bc51ab2ee5d05,502
68311dfd419bc51ab2ee5d06,503
68311dfd419bc51ab2ee5d07,504
68311dfe419bc51ab2ee5d08,505
68311dfe419bc51ab2ee5d09,506
68311dfe419bc51ab2ee5d0a,507
68311e00419bc51ab2ee5d0b,508
68311e02419bc51ab2ee5d0c,509
68311e02419bc51ab2ee5d0d,510
68311e03419bc51ab2ee5d0e,511
68311e04419bc51ab2ee5d10,512
68311e04419bc51ab2ee5d11,513
68311e05419bc51ab2ee5d12,514
68311e05419bc51ab2ee5d13,515
68311e05419bc51ab2ee5d14,516
68311e05419bc51ab2ee5d15,517
68311e05419bc51ab2ee5d16,518
68311e06419bc51ab2ee5d17,519
68311e07419bc51ab2ee5d18,520
68311e08419bc51ab2ee5d19,521
68311e08419bc51ab2ee5d1a,522
68311e08419bc51ab2ee5d1b,523
68311e0d419bc51ab2ee5d1d,524
68311e0e419bc51ab2ee5d1f,525
68311e0e419bc51ab2ee5d20,526
68311e11419bc51ab2ee5d22,527
68311e11419bc51ab2ee5d24,528
68311e11419bc51ab2ee5d25,529
68311e12419bc51ab2ee5d26,530
68311e13419bc51ab2ee5d28,531
68311e13419bc51ab2ee5d29,532
68311e13419bc51ab2ee5d2a,533
68311e13419bc51ab2ee5d2b,534
68311e13419bc51ab2ee5d2c,535
68311e14419bc51ab2ee5d2e,536
68311e14419bc51ab2ee5d30,537
68311e16419bc51ab2ee5d31,538
68311e18419bc51ab2ee5d33,539
68311e19419bc51ab2ee5d34,540
68311e1a419bc51ab2ee5d35,541
68311e1b419bc51ab2ee5d36,542
68311e1b419bc51ab2ee5d37,543
68311e1b419bc51ab2ee5d38,544
68311e1c419bc51ab2ee5d39,545
68311e1c419bc51ab2ee5d3a,546
68311e1c419bc51ab2ee5d3b,547
68311e1c419bc51ab2ee5d3c,548
68311e1d419bc51ab2ee5d3d,549
68311e1f419bc51ab2ee5d3f,550
68311e20419bc51ab2ee5d41,551
68311e21419bc51ab2ee5d42,552
68311e22419bc51ab2ee5d43,553
68311e22419bc51ab2ee5d44,554
68311e23419bc51ab2ee5d45,555
68311e23419bc51ab2ee5d46,556
68311e24419bc51ab2ee5d47,557
68311e24419bc51ab2ee5d48,558
68311e24419bc51ab2ee5d49,559
68311e24419bc51ab2ee5d4a,560
68311e24419bc51ab2ee5d4b,561
68311e2c419bc51ab2ee5d4d,562
68311e2d419bc51ab2ee5d4e,563
68311e2e419bc51ab2ee5d4f,564
68311e2f419bc51ab2ee5d50,565
68311e2f419bc51ab2ee5d52,566
68311e2f419bc51ab2ee5d53,567
68311e30419bc51ab2ee5d54,568
68311e34419bc51ab2ee5d56,569
68311e35419bc51ab2ee5d58,570
68311e36419bc51ab2ee5d5a,571
68311e36419bc51ab2ee5d5b,572
68311e37419bc51ab2ee5d5c,573
68311e37419bc51ab2ee5d5d,574
68311e37419bc51ab2ee5d5e,575
68311e37419bc51ab2ee5d5f,576
68311e37419bc51ab2ee5d60,577
68311e38419bc51ab2ee5d61,578
68311e38419bc51ab2ee5d63,579
68311e39419bc51ab2ee5d65,580
68311e39419bc51ab2ee5d67,581
68311e3a419bc51ab2ee5d68,582
68311e3a419bc51ab2ee5d6a,583
68311e3c419bc51ab2ee5d6c,584
68311e3c419bc51ab2ee5d6d,585
68311e3e419bc51ab2ee5d6f,586
68311e3e419bc51ab2ee5d70,587
68311e3e419bc51ab2ee5d71,588
68311e3e419bc51ab2ee5d73,589
68311e3f419bc51ab2ee5d75,590
68311e3f419bc51ab2ee5d77,591
68311e43419bc51ab2ee5d78,592
68311e44419bc51ab2ee5d79,593
68311e44419bc51ab2ee5d7a,594
68311e45419bc51ab2ee5d7b,595
68311e46419bc51ab2ee5d7c,596
68311e47419bc51ab2ee5d7d,597
68311e47419bc51ab2ee5d7e,598
68311e48419bc51ab2ee5d7f,599
68311e48419bc51ab2ee5d80,600
68311e48419bc51ab2ee5d81,601
68311e48419bc51ab2ee5d82,602
68311e48419bc51ab2ee5d83,603
68311e49419bc51ab2ee5d84,604
68311e49419bc51ab2ee5d86,605
68311e49419bc51ab2ee5d87,606
68311e4a419bc51ab2ee5d88,607
68311e4a419bc51ab2ee5d89,608
68311e4d419bc51ab2ee5d8a,609
68311e51419bc51ab2ee5d8c,610
68311e52419bc51ab2ee5d8d,611
68311e52419bc51ab2ee5d8e,612
68311e52419bc51ab2ee5d8f,613
68311e52419bc51ab2ee5d90,614
68311e54419bc51ab2ee5d92,615
68311e54419bc51ab2ee5d95,616
68311e55419bc51ab2ee5d96,617
68311e56419bc51ab2ee5d97,618
68311e56419bc51ab2ee5d98,619
68311e56419bc51ab2ee5d99,620
68311e57419bc51ab2ee5d9a,621
68311e57419bc51ab2ee5d9b,622
68311e57419bc51ab2ee5d9c,623
68311e57419bc51ab2ee5d9d,624
68311e57419bc51ab2ee5d9f,625
68311e57419bc51ab2ee5da0,626
68311e5b419bc51ab2ee5da2,627
68311e5b419bc51ab2ee5da4,628
68311e5c419bc51ab2ee5da5,629
68311e5e419bc51ab2ee5da7,630
68311e5e419bc51ab2ee5da8,631
68311e5e419bc51ab2ee5da9,632
68311e5e419bc51ab2ee5daa,633
68311e5e419bc51ab2ee5dad,634
68311e5f419bc51ab2ee5dae,635
68311e5f419bc51ab2ee5daf,636
68311e5f419bc51ab2ee5db0,637
68311e64419bc51ab2ee5db1,638
68311e64419bc51ab2ee5db3,639
68311e64419bc51ab2ee5db4,640
68311e67419bc51ab2ee5db6,641
68311e67419bc51ab2ee5db7,642
68311e67419bc51ab2ee5db9,643
68311e67419bc51ab2ee5dba,644
68311e68419bc51ab2ee5dbb,645
68311e68419bc51ab2ee5dbc,646
68311e68419bc51ab2ee5dbe,647
68311e68419bc51ab2ee5dbf,648
68311e68419bc51ab2ee5dc0,649
68311e68419bc51ab2ee5dc1,650
68311e69419bc51ab2ee5dc2,651
68311e69419bc51ab2ee5dc3,652
68311e6c419bc51ab2ee5dc4,653
68311e6c419bc51ab2ee5dc5,654
68311e6e419bc51ab2ee5dc7,655
68311e6e419bc51ab2ee5dc8,656
68311e6f419bc51ab2ee5dc9,657
68311e6f419bc51ab2ee5dca,658
68311e6f419bc51ab2ee5dcb,659
68311e6f419bc51ab2ee5dcc,660
68311e6f419bc51ab2ee5dcd,661
68311e6f419bc51ab2ee5dce,662
68311e6f419bc51ab2ee5dcf,663
68311e70419bc51ab2ee5dd0,664
68311e71419bc51ab2ee5dd1,665
68311e73419bc51ab2ee5dd2,666
68311e74419bc51ab2ee5dd3,667
68311e74419bc51ab2ee5dd4,668
68311e74419bc51ab2ee5dd5,669
68311e76419bc51ab2ee5dd6,670
68311e76419bc51ab2ee5dd7,671
68311e77419bc51ab2ee5dd9,672
68311e78419bc51ab2ee5dda,673
68311e78419bc51ab2ee5ddb,674
68311e78419bc51ab2ee5ddc,675
68311e78419bc51ab2ee5ddd,676
68311e79419bc51ab2ee5dde,677
68311e79419bc51ab2ee5ddf,678
68311e79419bc51ab2ee5de0,679
68311e79419bc51ab2ee5de1,680
68311e7a419bc51ab2ee5de2,681
68311e7b419bc51ab2ee5de3,682
68311e7c419bc51ab2ee5de4,683
68311e7e419bc51ab2ee5de5,684
68311e7e419bc51ab2ee5de6,685
68311e7e419bc51ab2ee5de7,686
68311e7e419bc51ab2ee5de8,687
68311e81419bc51ab2ee5de9,688
68311e82419bc51ab2ee5dea,689
68311e82419bc51ab2ee5deb,690
68311e82419bc51ab2ee5dec,691
68311e82419bc51ab2ee5ded,692
68311e82419bc51ab2ee5dee,693
68311e82419bc51ab2ee5def,694
68311e82419bc51ab2ee5df0,695
68311e82419bc51ab2ee5df1,696
68311e82419bc51ab2ee5df3,697
68311e86419bc51ab2ee5df5,698
68311e87419bc51ab2ee5df7,699
68311e88419bc51ab2ee5df8,700
